player_name,player_height,player_weight
Hassan Adams,193.04,99.79024
Will Solomon,185.42,83.91452
Walter Sharpe,205.74,111.13004
Walter Herrmann,205.74,102.0582
Wally Szczerbiak,200.66,108.86208
Greg Buckner,193.04,95.25432
Fred Jones,187.96,102.0582
Gabe Pruitt,193.04,77.11064
Stromile Swift,208.28,99.79024
Steven Hill,213.36,111.13004
Stephon Marbury,187.96,92.98636
Sun Sun,205.74,92.98636
Speedy Claxton,180.34,77.11064
Tarence Kinsey,198.12,85.728888
Tyronn Lue,182.88,79.3786
Thomas Gardner,195.58,102.0582
Michael Ruffin,203.2,112.490816
Mike Taylor,187.96,74.84268
Mouhamed Sene,210.82,104.32616
Mark Blount,213.36,113.398
Mark Madsen,205.74,115.66596
Marko Jaric,200.66,101.604608
Matt Harpring,200.66,104.32616
Quincy Douby,190.5,79.3786
Robert Swift,215.9,122.46984
Rob Kurz,205.74,105.233344
Rashad McCants,193.04,97.52228
Juan Dixon,190.5,74.84268
Joe Crawford,195.58,95.25432
Javaris Crittenton,195.58,90.7184
Jeremy Richardson,200.66,88.45044
Jermareo Davidson,208.28,104.32616
Jerome James,215.9,129.27372
Linton Johnson,203.2,92.98636
Lorenzen Wright,210.82,115.66596
Maceo Baston,208.28,104.32616
Malik Rose,200.66,115.66596
Damon Jones,190.5,88.45044
Cuttino Mobley,193.04,97.52228
Courtney Sims,210.82,111.13004
Cheikh Samb,215.9,111.13004
Chris Mihm,213.36,120.20188
Darius Miles,205.74,106.59412
Dikembe Mutombo,218.44,117.93392
Dontell Jefferson,195.58,88.45044
Donyell Marshall,205.74,111.13004
Eddie Gill,182.88,86.18248
Cedric Simmons,205.74,106.59412
DeMarcus Nelson,193.04,90.7184
Demetris Nichols,203.2,97.975872
Desmon Farmer,195.58,99.79024
Dee Brown,182.88,83.91452
Andre Brown,205.74,111.13004
Anthony Roberson,187.96,81.64656
Adonal Foyle,208.28,122.46984
Alex Acker,195.58,83.91452
Calvin Booth,210.82,104.32616
Bruce Bowen,200.66,90.7184
Brevin Knight,177.8,75.296272
Brent Barry,200.66,95.25432
Austin Croshere,208.28,108.86208
Bobby Jackson,185.42,83.91452
Eddie Jones,198.12,90.7184
Darius Washington,187.96,88.45044
DerMarr Johnson,205.74,95.25432
Damon Stoudamire,177.8,77.564232
Dan Dickau,182.88,81.64656
Derek Anderson,195.58,88.45044
Darrell Armstrong,185.42,81.64656
Darrick Martin,180.34,77.11064
David Harrison,213.36,127.00576
Eric Piatkowski,200.66,97.52228
DJ Strawberry,195.58,91.171992
James Augustine,208.28,106.59412
Ira Newble,200.66,99.79024
Eric Snow,190.5,92.98636
Gordan Giricek,198.12,99.79024
Guillermo Diaz,187.96,83.91452
Anfernee Hardaway,200.66,97.52228
Antoine Walker,205.74,111.13004
Awvee Storey,198.12,102.0582
Billy Thomas,195.58,99.79024
Andre Owens,193.04,90.7184
Aaron Williams,205.74,106.59412
Adrian Griffin,195.58,104.32616
Alexander Johnson,205.74,104.32616
Alonzo Mourning,208.28,118.387512
Andre Barrett,177.8,78.471416
Bo Outlaw,203.2,99.79024
Bobby Jones,200.66,97.52228
Chris Webber,208.28,111.13004
Casey Jacobsen,198.12,97.52228
Bonzi Wells,195.58,95.25432
Bostjan Nachbar,205.74,100.243832
Nick Fazekas,210.82,106.59412
Othella Harrington,205.74,106.59412
P.J. Brown,210.82,108.408488
Pat Garrity,205.74,107.954896
Michael Doleac,210.82,118.841104
Raef LaFrentz,210.82,111.13004
Ruben Patterson,195.58,101.151016
Salim Stoudamire,185.42,79.3786
Sam Cassell,190.5,83.91452
Scot Pollard,210.82,126.098576
Shareef Abdur-Rahim,205.74,111.13004
Richie Frahm,195.58,91.625584
Robert Horry,208.28,108.86208
Juan Carlos Navarro,190.5,77.11064
Justin Williams,208.28,117.93392
Kaniel Dickens,203.2,97.52228
Kasib Powell,200.66,97.52228
Keith Langford,193.04,97.52228
Jorge Garbajosa,205.74,111.13004
Jeff McInnis,193.04,86.18248
Jelani McCoy,208.28,111.13004
Kirk Snyder,198.12,102.0582
Marcus Vinicius,203.2,102.0582
Luke Jackson,200.66,97.52228
Kosta Perovic,218.44,108.86208
Lance Allred,210.82,113.398
Loren Woods,218.44,117.93392
Taurean Green,182.88,80.285784
Troy Hudson,185.42,80.739376
Viktor Khryapa,205.74,98.883056
Smush Parker,193.04,86.18248
Stephane Lasme,203.2,97.52228
Steve Francis,190.5,95.25432
Jamal Sampson,210.82,106.59412
James Lang,208.28,138.34556
Jared Reiner,210.82,115.66596
Jalen Rose,203.2,97.52228
Jake Tsakalidis,218.44,131.54168
Ivan McFarlin,200.66,103.872568
Jackie Butler,208.28,117.93392
Julius Hodge,200.66,99.79024
Jumaine Jones,203.2,104.32616
Junior Harrington,193.04,86.18248
Keith McLeod,187.96,86.18248
Kelvin Cato,210.82,124.7378
Justin Reed,203.2,108.86208
Danny Fortson,203.2,117.93392
Daniel Ewing,190.5,83.91452
David Noel,198.12,104.32616
David Wesley,185.42,92.079176
Clifford Robinson,208.28,111.13004
Corliss Williamson,200.66,111.13004
Dajuan Wagner,190.5,90.7184
Dale Davis,210.82,114.305184
Damir Markota,208.28,102.0582
Gary Payton,193.04,86.18248
Eric Williams,203.2,99.79024
Esteban Batista,208.28,121.562656
Eddie Griffin,205.74,100.697424
Dijon Thompson,203.2,90.7184
Donell Taylor,195.58,87.543256
Doug Christie,198.12,92.98636
Randy Livingston,193.04,94.800728
Rafael Araujo,210.82,122.46984
Rawle Marshall,200.66,86.18248
Pape Sow,208.28,113.398
Pat Burke,210.82,113.398
Renaldo Major,200.66,86.18248
Scott Padgett,205.74,108.86208
Shammond Williams,185.42,91.171992
Slava Medvedenko,208.28,114.758776
Sarunas Jasikevicius,193.04,89.357624
Robert Hite,187.96,83.460928
Roger Powell,198.12,99.79024
Luke Schenscher,215.9,120.20188
Lynn Greer,187.96,79.3786
Marc Jackson,208.28,114.758776
Kevin Willis,213.36,111.13004
Kevinn Pinkney,208.28,111.13004
Lawrence Roberts,205.74,108.86208
Michael Sweetney,203.2,122.46984
Mike Hall,203.2,104.32616
Mile Ilic,215.9,115.66596
Michael Olowokandi,213.36,122.46984
Matt Freije,205.74,112.944408
Maurice Taylor,205.74,120.20188
Chris McCray,195.58,87.089664
Steven Smith,205.74,113.398
Aaron McKie,195.58,94.800728
Alan Henderson,205.74,108.86208
Yaroslav Korolev,205.74,92.079176
Will Blalock,182.88,92.98636
Wayne Simien,205.74,113.398
Vitaly Potapenko,208.28,129.27372
Vassilis Spanoulis,193.04,88.45044
Uros Slokar,208.28,107.954896
Allan Ray,187.96,86.18248
Alvin Williams,195.58,88.45044
Bracey Wright,190.5,91.171992
Cedric Bozeman,198.12,93.893544
Bernard Robinson,198.12,95.25432
Andreas Glyniadakis,215.9,127.00576
Eddie Basden,195.58,97.52228
Ervin Johnson,210.82,111.13004
Gerald Fitch,190.5,85.275296
Deng Gai,205.74,113.398
Derrick Zimmerman,190.5,88.45044
Devin Green,200.66,96.161504
Donta Smith,200.66,97.52228
Jermaine Jackson,195.58,92.532768
Jim Jackson,198.12,99.79024
Jiri Welsch,200.66,94.347136
James Thomas,205.74,111.13004
Greg Ostertag,218.44,127.00576
Ha Ha,220.98,138.34556
Howard Eisley,187.96,83.91452
Jackson Vroman,208.28,99.79024
John Edwards,213.36,124.7378
Anthony Goldwire,187.96,82.553744
Anthony Grundy,190.5,83.91452
Antonio Burks,182.88,88.45044
Antonio Davis,205.74,111.13004
Arvydas Macijauskas,193.04,97.068688
Boniface Ndong,213.36,92.98636
Alex Scales,193.04,88.45044
Chris Taft,208.28,118.387512
Brian Grant,205.74,115.212368
Bryon Russell,200.66,102.0582
Calbert Cheaney,200.66,95.25432
Charles Smith,193.04,90.7184
John Thomas,205.74,120.20188
Samaki Walker,205.74,117.93392
Sergei Monia,203.2,99.79024
Shandon Anderson,198.12,97.52228
Sharrod Ford,205.74,106.59412
Robert Whaley,208.28,117.93392
Qyntel Woods,203.2,99.79024
Randy Holcomb,205.74,99.79024
Reece Gaines,198.12,92.98636
Rick Brunson,193.04,86.18248
Vin Baker,210.82,108.86208
Voshon Lenard,193.04,97.52228
Walter McCarty,208.28,111.13004
Zarko Cabarkapa,210.82,104.32616
Zeljko Rebraca,213.36,120.20188
Zendon Hamilton,210.82,115.212368
Zoran Planinic,200.66,90.7184
Aaron Miles,185.42,86.18248
Stacey Augmon,203.2,96.615096
Terence Morris,205.74,100.243832
Toni Kukoc,210.82,106.59412
Tony Delk,187.96,85.728888
Jon Barry,195.58,95.25432
Pavel Podkolzin,226.06,117.93392
Lamond Murray,200.66,106.59412
Laron Profit,195.58,92.532768
Lee Nailon,205.74,109.315672
Lonny Baxter,203.2,117.93392
Maciej Lampe,210.82,124.7378
Keith Van Horn,208.28,111.13004
Kevin Burleson,190.5,92.98636
Milt Palacio,193.04,95.25432
Moochie Norris,185.42,83.91452
Nick Van Exel,185.42,86.18248
Nikoloz Tskitishvili,213.36,102.0582
Noel Felix,205.74,102.0582
Marcus Fizer,203.2,117.93392
Mario Kasun,215.9,117.93392
Martynas Andriuskevicius,218.44,108.86208
Mateen Cleaves,187.96,95.25432
Matt Walsh,198.12,99.79024
Melvin Sanders,195.58,95.25432
Michael Bradley,208.28,111.13004
George Lynch,203.2,106.59412
Erick Strickland,190.5,98.883056
Erik Daniels,203.2,97.068688
Frank Williams,190.5,96.161504
Fred Hoiberg,195.58,95.25432
Geno Carlisle,190.5,90.7184
Yuta Tabuse,175.26,74.84268
Elden Campbell,213.36,126.552168
Derrick Coleman,208.28,122.46984
Dion Glover,195.58,102.0582
Donnell Harvey,203.2,99.79024
Wesley Person,198.12,90.7184
Tierre Brown,187.96,85.728888
Theron Smith,203.2,102.0582
Tamar Slay,203.2,99.79024
Shawn Bradley,228.6,124.7378
Wang Zhi-zhi,215.9,128.820128
Tom Gugliotta,208.28,113.398
Vlade Divac,215.9,117.93392
Tremaine Fowlkes,203.2,99.79024
Travis Best,180.34,82.553744
Torraye Braggs,203.2,111.13004
Tony Massenburg,205.74,113.398
Tony Bobbitt,193.04,86.18248
Ben Handlogten,208.28,108.86208
Bob Sura,195.58,90.7184
Brandin Knight,182.88,81.64656
Brandon Hunter,200.66,120.655472
Anthony Peeler,193.04,94.347136
Anthony Miller,205.74,115.66596
Aleksandar Radojevic,220.98,113.398
Alex Garcia,190.5,88.45044
Allan Houston,198.12,92.98636
Andrew DeClercq,208.28,115.66596
Ansu Sesay,205.74,102.0582
Corsley Edwards,205.74,124.7378
Cory Alexander,185.42,86.18248
Curtis Borchardt,213.36,109.769264
Damone Brown,203.2,91.625584
Daniel Santiago,215.9,116.119552
Darvin Ham,200.66,108.86208
Britton Johnsen,208.28,95.25432
Bruno Sundov,218.44,117.93392
Charlie Ward,187.96,83.91452
Christian Laettner,210.82,111.13004
Clar. Weatherspoon,200.66,122.46984
Kenny Anderson,185.42,76.203456
Kendall Gill,195.58,97.975872
Kedrick Brown,200.66,100.697424
Kerry Kittles,195.58,83.91452
Lionel Chalmers,182.88,81.64656
Lawrence Funderburke,205.74,104.32616
Latrell Sprewell,195.58,88.45044
Kirk Penney,195.58,99.79024
Lucious Harris,195.58,92.98636
Jahidi White,205.74,131.54168
Jabari Smith,210.82,113.398
Ibrahim Kutluay,198.12,90.7184
Horace Jenkins,185.42,81.64656
Glenn Robinson,200.66,108.86208
Scott Williams,208.28,117.93392
Jerome Williams,205.74,93.439952
Jerome Moiso,208.28,117.93392
Jason Collier,213.36,117.93392
Jamison Brewer,193.04,88.45044
Luis Flores,187.96,88.45044
Predrag Drobnjak,210.82,122.46984
Peter John Ramos,220.98,124.7378
Paul Shirley,208.28,104.32616
Omar Cook,185.42,86.18248
Raul Lopez,182.88,79.3786
Obinna Ekezie,205.74,122.46984
Ryan Humphrey,203.2,106.59412
Ron Mercer,200.66,97.52228
Rodney White,205.74,104.32616
Rodney Rogers,200.66,122.46984
Rodney Buford,195.58,88.45044
Rod Strickland,190.5,83.91452
Robert Traylor,203.2,128.820128
Reggie Miller,200.66,88.45044
Mark Pope,208.28,106.59412
Mark Jones,198.12,97.52228
Mamadou N'diaye,213.36,115.66596
Maurice Baker,187.96,90.7184
Ndudi Ebi,205.74,88.45044
Michael Curry,195.58,95.25432
Michael Stewart,208.28,104.32616
Mitchell Butler,195.58,95.25432
Mengke Bateer,210.82,131.54168
Maurice Carter,195.58,95.25432
Quincy Lewis,200.66,97.52228
Popeye Jones,203.2,120.20188
Paul Grant,213.36,111.13004
Oliver Miller,205.74,142.88148
Olden Polynice,208.28,113.398
Keon Clark,210.82,100.243832
Mark Jackson,190.5,88.45044
Leon Smith,208.28,106.59412
Travis Hansen,198.12,92.98636
Tracy Murray,200.66,104.32616
Troy Bell,185.42,81.64656
Vladimir Stepania,215.9,115.66596
Tyrone Hill,205.74,113.398
Robert Pack,187.96,86.18248
Robert Archibald,210.82,113.398
Ruben Boumtje-Boumtje,213.36,116.573144
Rick Fox,200.66,106.59412
Slavko Vranes,226.06,124.7378
Shane Heal,182.88,81.64656
Rusty LaRue,190.5,83.91452
Sean Rooks,208.28,117.93392
Sean Lampley,198.12,96.615096
Scottie Pippen,203.2,103.418976
Desmond Penigar,200.66,111.13004
Karl Malone,205.74,117.480328
Chris Whitney,182.88,79.3786
Chris Jefferies,203.2,104.32616
Chris Crawford,205.74,106.59412
Cherokee Parks,210.82,108.86208
Charles Oakley,205.74,111.13004
Cezary Trybanski,218.44,108.86208
Corie Blount,208.28,109.769264
Dana Barros,180.34,74.84268
Dan Langhi,210.82,99.79024
Bryce Drew,190.5,83.460928
Alton Ford,205.74,127.00576
Amal McCaskill,210.82,106.59412
Brandon Armstrong,195.58,83.91452
Bimbo Coles,187.96,82.553744
Avery Johnson,180.34,83.91452
Jamal Mashburn,203.2,112.037224
John Wallace,205.74,102.0582
Jerome Beasley,205.74,107.501304
Jeff Trepagnier,193.04,90.7184
J.R. Bremer,187.96,83.91452
Eddie Robinson,205.74,95.25432
Doug Overton,190.5,86.18248
Desmond Ferguson,200.66,95.25432
Derrick Dial,193.04,83.460928
Hubert Davis,195.58,83.007336
Horace Grant,208.28,111.13004
Hiram Fuller,205.74,108.86208
Gary Trent,203.2,113.398
Jeryl Sasser,198.12,90.7184
John Amaechi,208.28,122.46984
John Crotty,185.42,83.91452
Chris Childs,190.5,88.45044
Brian Shaw,198.12,90.7184
Chris Dudley,210.82,117.93392
Dalibor Bagaric,215.9,131.54168
Courtney Alexander,195.58,92.98636
Corey Benjamin,198.12,90.7184
Chris Owens,200.66,111.13004
Chris Mills,200.66,99.79024
Adam Harrington,195.58,90.7184
Anthony Mason,203.2,115.66596
Arvydas Sabonis,220.98,132.448864
Art Long,205.74,113.398
Antonio Harvey,210.82,113.398
Antoine Rigaudeau,200.66,95.25432
Danny Ferry,208.28,106.59412
Igor Rakocevic,187.96,83.460928
Guy Rucker,205.74,122.46984
Greg Foster,210.82,108.86208
Grant Long,205.74,108.86208
Jay Williams,187.96,88.45044
Jason Caffey,203.2,116.119552
Don Reid,203.2,113.398
Dean Oliver,180.34,79.3786
John Stockton,185.42,79.3786
David Robinson,215.9,113.398
Danny Manning,208.28,106.140528
Donny Marshall,200.66,104.32616
Evan Eschmeyer,210.82,115.66596
Emanual Davis,195.58,88.45044
Efthimios Rentzias,210.82,113.398
A.J. Guyton,185.42,81.64656
Joseph Forte,193.04,87.996848
Shawn Kemp,208.28,127.00576
Soumaila Samake,208.28,108.86208
Ruben Wolkowyski,208.28,124.7378
Reggie Slater,200.66,115.66596
Vincent Yarbrough,200.66,95.25432
Walt Williams,203.2,104.32616
Tariq Abdul-Wahad,198.12,102.0582
Tim Hardaway,182.88,88.45044
Tito Maddox,193.04,86.18248
Todd MacCulloch,213.36,115.66596
Travis Knight,213.36,106.59412
Randy Brown,187.96,86.18248
Steve Kerr,185.42,81.64656
LaPhonso Ellis,203.2,108.86208
Lavor Postell,195.58,97.52228
Mark Bryant,205.74,113.398
Kirk Haston,205.74,109.769264
Juaquin Hawkins,200.66,92.98636
Ken Johnson,208.28,108.86208
Kenny Satterfield,187.96,77.11064
Mark Strickland,208.28,99.79024
Nate Huffman,215.9,111.13004
Olumide Oyedeji,208.28,108.86208
Oscar Torres,198.12,95.25432
Pepe Sanchez,193.04,88.45044
Predrag Savovic,198.12,102.0582
Monty Williams,203.2,102.0582
Matt Maloney,190.5,87.089664
Michael Dickerson,195.58,86.18248
Michael Jordan,198.12,97.975872
Mike Batiste,203.2,102.0582
Mike Penberthy,190.5,81.64656
Matt Geiger,205.74,110.222856
Matt Bullard,208.28,97.52228
Mitch Richmond,195.58,99.79024
Norman Richardson,195.58,90.7184
Nick Anderson,198.12,92.98636
Mookie Blaylock,182.88,81.64656
John Starks,195.58,86.18248
Jud Buechler,198.12,103.418976
Johnny Newman,200.66,95.25432
Larry Robinson,190.5,81.64656
Trajan Langdon,190.5,89.357624
Tim James,200.66,96.161504
Terry Porter,190.5,92.98636
Terrell Brandon,180.34,78.471416
Tyrone Nesby,198.12,111.13004
William Avery,187.96,89.357624
Vonteego Cummings,190.5,86.18248
Vinny Del Negro,193.04,83.91452
Victor Alexander,208.28,120.20188
Tang Hamilton,203.2,99.79024
Sam Mack,200.66,99.79024
Ratko Varda,215.9,117.93392
Sam Mitchell,200.66,97.52228
Steve Goodrich,208.28,99.79024
Shawnelle Scott,208.28,113.398
Chris Gatling,208.28,99.79024
Cedric Henderson,200.66,102.0582
Carlos Rogers,210.82,105.233344
Cal Bowdler,208.28,114.758776
Chucky Brown,203.2,99.79024
Dan Majerle,198.12,100.697424
Bryant Stith,195.58,95.25432
Alvin Jones,210.82,120.20188
Brent Price,185.42,83.91452
Antonis Fotsis,208.28,99.336648
Dean Garrett,210.82,113.398
Isaiah Rider,195.58,97.52228
Ira Bowman,195.58,88.45044
Ike Fontaine,193.04,95.25432
Ike Austin,208.28,130.634496
Harold Jamison,205.74,122.016248
Hanno Mottola,210.82,112.037224
Hakeem Olajuwon,213.36,115.66596
Greg Anthony,185.42,81.64656
Joe Crispin,182.88,83.91452
Jaren Jackson,198.12,102.0582
Dickey Simpkins,205.74,112.490816
Derrick McKey,208.28,109.315672
Dell Curry,195.58,92.98636
George McCloud,203.2,102.0582
Felton Spencer,213.36,131.54168
Felipe Lopez,195.58,88.45044
Erick Barkley,185.42,80.285784
Eric Montross,213.36,122.46984
Elliot Perry,182.88,68.0388
Eldridge Recasner,190.5,86.18248
Ernest Brown,213.36,110.676448
Jamel Thomas,198.12,99.336648
Don MacLean,208.28,106.59412
Doug West,198.12,90.7184
Dragan Tarlac,210.82,122.46984
Duane Causwell,213.36,115.66596
Detlef Schrempf,208.28,106.59412
David Benoit,203.2,99.79024
David Vanterpool,195.58,90.7184
David Wingate,195.58,84.821704
Derek Strong,205.74,108.86208
Dan McClintock,213.36,122.46984
Zan Tabak,213.36,116.573144
Will Perdue,213.36,108.86208
Vernon Maxwell,193.04,86.18248
Tyus Edney,177.8,75.296272
Hersey Hawkins,190.5,90.7184
Etdrick Bohannon,205.74,99.79024
Garth Joseph,218.44,138.799152
Gary Grant,190.5,83.91452
Gerard King,205.74,104.32616
Bill Curley,205.74,99.79024
Billy Owens,203.2,99.79024
Andy Panko,205.74,111.13004
Jamal Robinson,200.66,96.161504
J.R. Reid,205.74,112.037224
Adam Keefe,205.74,104.32616
A.C. Green,205.74,102.0582
Chris Herren,187.96,86.18248
Chris Mullin,198.12,90.7184
Chris Porter,200.66,98.883056
Chris Garner,177.8,70.760352
Bryant Reeves,213.36,131.54168
Cedric Ceballos,200.66,99.79024
Chris Carr,198.12,99.79024
Mario Elie,195.58,102.0582
Mahmoud Abdul-Rauf,185.42,73.481904
Luc Longley,218.44,120.20188
Loy Vaught,205.74,108.86208
Larry Johnson,200.66,106.59412
Mike Smith,203.2,88.45044
Michael Smith,203.2,108.86208
Lari Ketner,205.74,125.644984
Michael Hawkins,182.88,80.739376
Jim McIlvaine,215.9,108.86208
Jerome Kersey,200.66,97.52228
Jamie Feick,205.74,115.66596
James Robinson,187.96,81.64656
Tyrone Corbin,198.12,95.25432
John Coker,213.36,114.758776
Kornel David,205.74,104.32616
Khalid El-Amin,177.8,90.7184
Kevin Edwards,190.5,95.25432
Muggsy Bogues,160.02,61.688512
Sherman Douglas,182.88,81.64656
Sean Elliott,203.2,99.79024
Sean Colson,182.88,79.3786
Terrance Roberson,200.66,97.52228
Tony Smith,190.5,83.91452
Tom Hammonds,205.74,97.52228
Todd Fuller,210.82,115.66596
Todd Day,198.12,85.275296
Terry Mills,208.28,104.32616
Terry Davis,208.28,122.46984
Scott Burrell,200.66,98.883056
Pervis Ellison,205.74,95.25432
Paul McPherson,193.04,95.25432
Otis Thorpe,208.28,112.490816
Sam Perkins,205.74,117.93392
Sam Jacobson,193.04,97.52228
Ruben Garces,205.74,111.13004
Roshown McLeod,203.2,100.243832
Ron Harper,198.12,97.52228
A.J. Bramlett,208.28,102.965384
John Celestand,193.04,80.739376
Drew Barry,195.58,86.636072
Eric Murdock,185.42,86.18248
DeMarco Johnson,205.74,111.13004
Dedric Willoughby,190.5,81.64656
Dennis Rodman,200.66,95.25432
Dennis Scott,203.2,103.872568
Derek Hood,203.2,104.32616
Devin Gray,200.66,108.86208
Fred Vinson,193.04,86.18248
Jason Miskiri,187.96,83.91452
Jeff Hornacek,193.04,86.18248
Joe Kleine,210.82,115.66596
Joe Stephens,200.66,95.25432
Gheorghe Muresan,231.14,137.438376
Haywoode Workman,187.96,81.64656
Antonio Lang,203.2,92.98636
Armen Gilliam,205.74,117.93392
B.J. Armstrong,187.96,83.91452
Ben Davis,205.74,111.13004
Benoit Benjamin,213.36,113.398
Bill Wennington,213.36,111.13004
Bobby Phills,195.58,95.25432
Andrae Patterson,205.74,107.954896
Andrew Lang,210.82,124.7378
Anthony Avent,205.74,108.86208
Antoine Carr,205.74,102.0582
Chuck Person,203.2,109.315672
Dale Ellis,200.66,92.98636
Charles R. Jones,190.5,81.64656
Chris Anstey,213.36,112.944408
Charles Barkley,198.12,114.305184
Stanley Roberts,213.36,131.54168
Ryan Robertson,195.58,86.18248
Rex Chapman,193.04,83.91452
Rex Walters,193.04,86.18248
Rick Hughes,205.74,106.59412
Rik Smits,223.52,120.20188
Rodrick Rhodes,198.12,102.0582
Roy Rogers,208.28,106.59412
Ryan Stack,210.82,97.52228
Wayne Turner,187.96,86.18248
Terry Cummings,205.74,99.79024
Thomas Hamilton,218.44,149.68536
Tim Legler,193.04,90.7184
Reggie Jordan,193.04,88.45044
Toby Bailey,198.12,96.615096
Tony Farmer,205.74,110.676448
Tim Young,218.44,122.46984
John Salley,210.82,115.66596
Lazaro Borrell,203.2,99.79024
Lorenzo Williams,205.74,90.7184
Malik Sealy,203.2,90.7184
Marcus Brown,190.5,83.91452
Mario Bennett,198.12,106.59412
Kiwane Garris,187.96,83.007336
Khalid Reeves,190.5,90.264808
Johnny Taylor,205.74,99.79024
Kevin Johnson,185.42,86.18248
Keith Closs,220.98,96.161504
Mark Davis,200.66,92.98636
Pete Chilcutt,208.28,111.13004
Randell Jackson,210.82,97.52228
Mark West,208.28,104.32616
Marty Conlon,208.28,101.604608
Michael Cage,205.74,101.604608
Mark Hendrickson,205.74,99.79024
Mirsad Turkcan,205.74,97.975872
Brian Evans,203.2,99.79024
Carl Herrera,205.74,102.0582
Casey Shaw,210.82,117.93392
Bison Dele,210.82,117.93392
Blue Edwards,193.04,90.7184
Charles O'Bannon,195.58,94.800728
Cory Carr,193.04,95.25432
Corey Beck,190.5,90.7184
Dan Schayes,210.82,117.93392
Charles Shackleford,210.82,111.13004
Chris King,203.2,97.52228
Chris Morris,203.2,103.418976
Travis Williams,198.12,97.52228
Thurl Bailey,210.82,112.037224
Trevor Winter,213.36,124.7378
Willie Burton,203.2,95.25432
William Cunningham,210.82,108.86208
Tyson Wheeler,177.8,74.84268
Terry Dehere,193.04,86.18248
Alvin Sims,193.04,106.59412
Andrew Gaze,200.66,92.98636
Adonis Jordan,180.34,77.11064
Stojko Vrankovic,218.44,117.93392
Steve Henson,180.34,80.285784
Shawn Respert,185.42,88.45044
David Vaughn,205.74,108.86208
Mark Macon,193.04,83.91452
Marko Milic,198.12,106.59412
Marlon Garnett,187.96,84.368112
Micheal Williams,187.96,79.3786
Miles Simon,190.5,91.625584
Korleone Young,200.66,96.615096
Mark Baker,185.42,79.3786
Lee Mayberry,185.42,78.017824
Litterial Green,185.42,83.91452
Loren Meyer,208.28,117.93392
Rick Mahorn,208.28,117.93392
Rony Seikaly,210.82,114.758776
Negele Knight,185.42,79.3786
Peter Aluma,208.28,117.93392
Pooh Richardson,185.42,81.64656
Kelly McCarty,200.66,90.7184
Eric Riley,213.36,111.13004
Eric Washington,193.04,86.18248
Gerald Brown,193.04,95.25432
Gerald Wilkins,198.12,83.91452
Eddie Johnson,200.66,97.52228
DeJuan Wheat,182.88,74.84268
Derek Harper,193.04,93.439952
Dominique Wilkins,203.2,104.32616
Duane Ferrell,200.66,97.52228
Dwayne Schintzius,218.44,129.27372
Ed Gray,190.5,95.25432
Jimmy Oliver,195.58,92.98636
Joe Dumars,190.5,88.45044
Joe Wolf,210.82,104.32616
Jonathan Kerner,210.82,111.13004
Keith Askins,203.2,97.52228
Keith Booth,198.12,102.511792
Jerald Honeycutt,205.74,115.212368
Jeff Sheppard,190.5,86.18248
Harvey Grant,205.74,102.0582
Herb Williams,210.82,117.93392
Hot Rod Williams,210.82,111.13004
J.R. Henderson,203.2,105.686936
James Cotton,195.58,99.79024
Jamie Watson,200.66,86.18248
Jason Sasser,200.66,102.0582
Jayson Williams,205.74,108.86208
Greg Minor,198.12,95.25432
Martin Muursepp,205.74,106.59412
Mark Price,182.88,81.64656
Michael McDonald,208.28,105.233344
Priest Lauderdale,223.52,147.4174
Pete Myers,198.12,81.64656
Nate McMillan,195.58,95.25432
Kebu Stewart,203.2,108.408488
Lloyd Daniels,200.66,92.98636
Ledell Eackles,195.58,104.779752
Lawrence Moten,195.58,83.91452
Kevin Salvadori,213.36,104.779752
Reggie Hanson,203.2,88.45044
Tony Dumas,198.12,86.18248
Tom Chambers,208.28,99.79024
Tim Kempton,208.28,111.13004
Tim Breaux,200.66,97.52228
Yinka Dare,213.36,120.20188
Xavier McDaniel,200.66,92.98636
Vincent Askew,198.12,95.25432
Ricky Pierce,193.04,97.52228
Reggie Geary,187.96,84.821704
Stephen Howard,205.74,102.0582
Spud Webb,167.64,60.327736
Shea Seals,195.58,95.25432
Scott Brooks,180.34,74.84268
Sharone Wright,210.82,117.93392
Sean Higgins,205.74,92.98636
Clyde Drexler,200.66,100.697424
Clifford Rozier,210.82,111.13004
Chris Robinson,195.58,90.7184
Derek Grimm,205.74,104.32616
Donald Royal,203.2,98.883056
Donald Whiteside,177.8,72.57472
Dontae' Jones,203.2,99.79024
Dontonio Wingfield,203.2,116.119552
Charles Jones,205.74,97.52228
Adrian Caldwell,203.2,120.20188
Alton Lister,213.36,111.13004
Anthony Bowie,198.12,90.7184
Brooks Thompson,193.04,87.543256
Bubba Wells,195.58,104.32616
Buck Williams,203.2,102.0582
Carl Thomas,193.04,88.45044
Brian Oliver,193.04,95.25432
Bob McCann,198.12,110.676448
Bobby Hurley,182.88,74.84268
Brad Lohaus,210.82,104.32616
George Zidek,213.36,113.398
Gerald Madkins,193.04,90.7184
God Shammgod,182.88,76.657048
Ed Stokes,213.36,119.748288
James Collins,193.04,88.904032
Greg Anderson,208.28,113.398
Jack Haley,208.28,108.86208
Jason Lawson,210.82,108.86208
Jeff Grayer,195.58,95.25432
Jeff Nordgaard,200.66,102.0582
Ivano Newbill,208.28,111.13004
Greg Graham,193.04,78.925008
Henry James,203.2,99.79024
Harold Ellis,195.58,99.79024
